Date,Open,High,Low,Close,Adj Close,Volume
2023-03-02,0.540000,0.540000,0.535000,0.535000,0.515115,1100900
2023-03-03,0.540000,0.540000,0.535000,0.540000,0.519930,1614200
2023-03-06,0.540000,0.540000,0.535000,0.535000,0.515115,776900
2023-03-07,0.535000,0.540000,0.535000,0.540000,0.519930,2502800
2023-03-08,0.535000,0.540000,0.535000,0.540000,0.519930,1867200
2023-03-09,0.540000,0.540000,0.535000,0.535000,0.515115,450200
2023-03-10,0.535000,0.540000,0.535000,0.535000,0.515115,1637100
2023-03-13,0.535000,0.540000,0.530000,0.535000,0.515115,6740000
2023-03-14,0.535000,0.535000,0.530000,0.535000,0.515115,1547900
2023-03-15,0.535000,0.540000,0.530000,0.535000,0.515115,10757800
2023-03-16,0.535000,0.540000,0.535000,0.535000,0.515115,1967500
2023-03-17,0.535000,0.545000,0.535000,0.545000,0.524744,6212000
2023-03-20,0.545000,0.545000,0.535000,0.540000,0.519930,3241900
2023-03-21,0.535000,0.540000,0.530000,0.535000,0.515115,10902500
2023-03-22,0.535000,0.535000,0.530000,0.535000,0.515115,4301100
2023-03-23,0.530000,0.535000,0.525000,0.535000,0.515115,15288900
2023-03-24,0.530000,0.535000,0.530000,0.535000,0.515115,1155800
2023-03-27,0.535000,0.535000,0.530000,0.530000,0.510301,1067100
2023-03-28,0.530000,0.535000,0.530000,0.530000,0.510301,2878400
2023-03-29,0.530000,0.535000,0.530000,0.530000,0.510301,1304500
2023-03-30,0.530000,0.535000,0.530000,0.530000,0.510301,2726700
2023-03-31,0.535000,0.535000,0.525000,0.525000,0.505487,13315500
2023-04-03,0.525000,0.535000,0.525000,0.535000,0.515115,3890700
2023-04-04,0.535000,0.535000,0.525000,0.530000,0.510301,9560600
2023-04-05,0.530000,0.535000,0.525000,0.535000,0.515115,5201400
2023-04-06,0.530000,0.530000,0.525000,0.530000,0.510301,1370300
2023-04-10,0.530000,0.530000,0.520000,0.530000,0.510301,12467100
2023-04-11,0.520000,0.525000,0.515000,0.520000,0.500673,13305300
2023-04-12,0.520000,0.525000,0.515000,0.520000,0.500673,8879900
2023-04-13,0.520000,0.525000,0.515000,0.520000,0.500673,6559800
2023-04-14,0.520000,0.525000,0.510000,0.515000,0.495859,18098600
2023-04-17,0.512500,0.517476,0.507524,0.512500,0.493452,16087178
2023-04-18,0.512500,0.512500,0.512500,0.512500,0.493452,0
2023-04-19,0.497573,0.517476,0.492597,0.502548,0.483869,77615304
2023-04-20,0.502548,0.517476,0.502548,0.517476,0.498243,14164748
2023-04-21,0.512500,0.517476,0.507524,0.507524,0.488661,11458413
2023-04-24,0.512500,0.517476,0.507524,0.517476,0.498243,13068728
2023-04-25,0.505000,0.510000,0.505000,0.505000,0.498168,5536400
2023-04-26,0.505000,0.505000,0.495000,0.495000,0.488303,30541700
2023-04-27,0.495000,0.500000,0.485000,0.485000,0.478438,48235100
2023-04-28,0.485000,0.495000,0.485000,0.490000,0.483371,16073000
2023-05-02,0.490000,0.495000,0.485000,0.490000,0.483371,7734200
2023-05-03,0.490000,0.495000,0.480000,0.480000,0.473506,14382046
2023-05-04,0.480000,0.490000,0.480000,0.485000,0.478438,6098500
2023-05-05,0.485000,0.490000,0.480000,0.485000,0.478438,12418900
2023-05-08,0.485000,0.490000,0.480000,0.485000,0.478438,9542000
2023-05-09,0.485000,0.490000,0.485000,0.485000,0.478438,2774000
2023-05-10,0.485000,0.490000,0.480000,0.485000,0.478438,10146900
2023-05-11,0.485000,0.490000,0.485000,0.485000,0.478438,1929900
2023-05-12,0.485000,0.490000,0.480000,0.485000,0.478438,7666300
2023-05-15,0.485000,0.485000,0.480000,0.485000,0.478438,1551100
2023-05-16,0.485000,0.490000,0.480000,0.485000,0.478438,5118100
2023-05-17,0.490000,0.490000,0.480000,0.480000,0.473506,10253600
2023-05-18,0.485000,0.490000,0.480000,0.485000,0.478438,8276500
2023-05-19,0.485000,0.490000,0.485000,0.485000,0.478438,3067500
2023-05-22,0.485000,0.490000,0.485000,0.485000,0.478438,3065000
2023-05-23,0.485000,0.495000,0.485000,0.490000,0.483371,10065200
2023-05-24,0.495000,0.495000,0.490000,0.495000,0.488303,3518300
2023-05-25,0.495000,0.495000,0.485000,0.490000,0.483371,6727100
2023-05-26,0.490000,0.490000,0.485000,0.485000,0.478438,2488900
2023-05-29,0.485000,0.490000,0.485000,0.485000,0.478438,2992800
2023-05-30,0.490000,0.490000,0.485000,0.485000,0.478438,2824400
2023-05-31,0.485000,0.490000,0.480000,0.485000,0.478438,13918900
2023-06-01,0.490000,0.490000,0.485000,0.490000,0.483371,1862000
2023-06-05,0.490000,0.490000,0.485000,0.485000,0.478438,4593700
2023-06-06,0.485000,0.490000,0.485000,0.485000,0.478438,1296700
2023-06-07,0.490000,0.490000,0.485000,0.485000,0.478438,4584900
2023-06-08,0.485000,0.490000,0.485000,0.485000,0.478438,3244500
2023-06-09,0.485000,0.490000,0.480000,0.485000,0.478438,13822500
2023-06-12,0.485000,0.490000,0.485000,0.485000,0.478438,1129600
2023-06-13,0.485000,0.490000,0.485000,0.485000,0.478438,3895700
2023-06-14,0.490000,0.490000,0.485000,0.485000,0.478438,2138600
2023-06-15,0.485000,0.495000,0.485000,0.485000,0.478438,6616600
2023-06-16,0.490000,0.495000,0.485000,0.490000,0.483371,10853500
2023-06-19,0.495000,0.495000,0.490000,0.490000,0.483371,5442800
2023-06-20,0.490000,0.500000,0.490000,0.500000,0.493235,4507100
2023-06-21,0.500000,0.500000,0.495000,0.495000,0.488303,2571200
2023-06-22,0.500000,0.505000,0.495000,0.500000,0.493235,12619801
2023-06-23,0.500000,0.500000,0.495000,0.500000,0.493235,1809100
2023-06-26,0.495000,0.500000,0.495000,0.495000,0.488303,2751900
2023-06-27,0.495000,0.505000,0.495000,0.500000,0.493235,4954100
2023-06-28,0.505000,0.510000,0.500000,0.510000,0.503100,5606500
2023-06-30,0.510000,0.510000,0.500000,0.510000,0.503100,5569200
2023-07-03,0.505000,0.510000,0.505000,0.510000,0.503100,1398000
2023-07-04,0.510000,0.515000,0.505000,0.515000,0.508032,4724900
2023-07-05,0.515000,0.515000,0.510000,0.515000,0.508032,1593400
2023-07-06,0.510000,0.515000,0.510000,0.510000,0.503100,3201800
2023-07-07,0.510000,0.515000,0.510000,0.510000,0.503100,1844500
2023-07-10,0.510000,0.515000,0.505000,0.505000,0.498168,1409400
2023-07-11,0.510000,0.515000,0.510000,0.515000,0.508032,2308600
2023-07-12,0.515000,0.515000,0.505000,0.515000,0.508032,4497800
2023-07-13,0.510000,0.515000,0.510000,0.515000,0.508032,2300800
2023-07-14,0.515000,0.515000,0.510000,0.515000,0.508032,1317100
2023-07-17,0.515000,0.515000,0.505000,0.510000,0.503100,6058500
2023-07-18,0.510000,0.510000,0.505000,0.505000,0.498168,2435700
2023-07-19,0.510000,0.515000,0.510000,0.515000,0.508032,4266900
2023-07-20,0.515000,0.515000,0.505000,0.510000,0.503100,6731800
2023-07-21,0.510000,0.515000,0.510000,0.515000,0.508032,1208400
2023-07-24,0.515000,0.515000,0.505000,0.510000,0.503100,6610500
2023-07-25,0.510000,0.515000,0.510000,0.515000,0.508032,4322400
2023-07-26,0.515000,0.515000,0.510000,0.515000,0.508032,1366500
2023-07-27,0.515000,0.520000,0.510000,0.515000,0.508032,10864100
2023-07-28,0.515000,0.520000,0.505000,0.510000,0.503100,19740200
2023-07-31,0.510000,0.515000,0.505000,0.510000,0.503100,8230700
2023-08-01,0.510000,0.510000,0.505000,0.510000,0.503100,4983500
2023-08-02,0.505000,0.510000,0.495000,0.500000,0.500000,11370700
2023-08-03,0.500000,0.500000,0.490000,0.495000,0.495000,6100500
2023-08-04,0.500000,0.500000,0.495000,0.495000,0.495000,2456900
2023-08-07,0.495000,0.500000,0.495000,0.500000,0.500000,1066300
2023-08-08,0.500000,0.500000,0.495000,0.495000,0.495000,3220700
2023-08-10,0.500000,0.500000,0.495000,0.500000,0.500000,1527300
2023-08-11,0.500000,0.505000,0.495000,0.495000,0.495000,7832100
2023-08-14,0.500000,0.500000,0.495000,0.500000,0.500000,1803900
2023-08-15,0.495000,0.500000,0.490000,0.495000,0.495000,6270500
2023-08-16,0.495000,0.495000,0.490000,0.495000,0.495000,3171300
2023-08-17,0.495000,0.495000,0.490000,0.495000,0.495000,5899800
2023-08-18,0.495000,0.495000,0.485000,0.495000,0.495000,14468800
2023-08-21,0.495000,0.495000,0.490000,0.495000,0.495000,3281800
2023-08-22,0.490000,0.495000,0.480000,0.485000,0.485000,19435500
2023-08-23,0.480000,0.485000,0.475000,0.480000,0.480000,18761400
2023-08-24,0.480000,0.485000,0.475000,0.485000,0.485000,11075700
2023-08-25,0.485000,0.485000,0.480000,0.485000,0.485000,4218800
2023-08-28,0.485000,0.495000,0.480000,0.485000,0.485000,6067900
2023-08-29,0.485000,0.490000,0.485000,0.485000,0.485000,1843600
2023-08-30,0.490000,0.490000,0.485000,0.490000,0.490000,1143900
2023-08-31,0.490000,0.495000,0.485000,0.495000,0.495000,16412900
2023-09-04,0.495000,0.495000,0.490000,0.495000,0.495000,2924500
2023-09-05,0.490000,0.495000,0.485000,0.490000,0.490000,6247800
2023-09-06,0.490000,0.490000,0.480000,0.485000,0.485000,5990600
2023-09-07,0.485000,0.485000,0.480000,0.485000,0.485000,1846900
2023-09-08,0.485000,0.490000,0.480000,0.490000,0.490000,5711500
2023-09-11,0.490000,0.490000,0.485000,0.490000,0.490000,1192400
2023-09-12,0.490000,0.490000,0.480000,0.485000,0.485000,5242200
2023-09-13,0.485000,0.485000,0.480000,0.480000,0.480000,4399800
2023-09-14,0.485000,0.485000,0.480000,0.485000,0.485000,1699500
2023-09-15,0.485000,0.485000,0.475000,0.475000,0.475000,18561300
2023-09-18,0.480000,0.485000,0.475000,0.480000,0.480000,4832610
2023-09-19,0.480000,0.485000,0.480000,0.485000,0.485000,857700
2023-09-20,0.485000,0.485000,0.480000,0.485000,0.485000,1169200
2023-09-21,0.480000,0.485000,0.480000,0.480000,0.480000,7363500
2023-09-22,0.485000,0.485000,0.480000,0.485000,0.485000,2231000
2023-09-25,0.480000,0.485000,0.480000,0.485000,0.485000,1050100
2023-09-26,0.485000,0.485000,0.470000,0.475000,0.475000,15155400
2023-09-27,0.475000,0.475000,0.465000,0.470000,0.470000,12961800
2023-09-28,0.465000,0.465000,0.460000,0.465000,0.465000,10487900
2023-09-29,0.465000,0.465000,0.440000,0.465000,0.465000,13072700
2023-10-02,0.460000,0.465000,0.460000,0.460000,0.460000,1721100
2023-10-03,0.460000,0.470000,0.460000,0.470000,0.470000,3904200
2023-10-04,0.465000,0.470000,0.460000,0.465000,0.465000,4160000
2023-10-05,0.465000,0.475000,0.465000,0.475000,0.475000,3402500
2023-10-06,0.475000,0.475000,0.465000,0.470000,0.470000,3433800
2023-10-09,0.465000,0.470000,0.465000,0.470000,0.470000,1259500
2023-10-10,0.465000,0.470000,0.465000,0.470000,0.470000,1663600
2023-10-11,0.465000,0.470000,0.465000,0.470000,0.470000,1721100
2023-10-12,0.470000,0.475000,0.465000,0.475000,0.475000,1586600
2023-10-13,0.470000,0.475000,0.470000,0.475000,0.475000,1345500
2023-10-16,0.475000,0.475000,0.465000,0.470000,0.470000,3219000
2023-10-17,0.470000,0.470000,0.460000,0.465000,0.465000,3800500
2023-10-18,0.465000,0.465000,0.460000,0.465000,0.465000,778900
2023-10-19,0.460000,0.465000,0.450000,0.455000,0.455000,11347600
2023-10-20,0.455000,0.460000,0.445000,0.445000,0.445000,15947300
2023-10-23,0.445000,0.445000,0.435000,0.435000,0.435000,10813900
2023-10-24,0.435000,0.445000,0.435000,0.440000,0.440000,4388700
2023-10-25,0.440000,0.445000,0.440000,0.440000,0.440000,1619400
2023-10-26,0.440000,0.450000,0.440000,0.440000,0.440000,6104900
2023-10-27,0.445000,0.445000,0.440000,0.445000,0.445000,1009100
2023-10-30,0.440000,0.445000,0.435000,0.440000,0.440000,5956600
2023-10-31,0.445000,0.445000,0.435000,0.440000,0.440000,3955400
2023-11-01,0.435000,0.440000,0.435000,0.435000,0.435000,2602000
2023-11-02,0.435000,0.445000,0.435000,0.440000,0.440000,4578100
2023-11-03,0.460000,0.490000,0.460000,0.485000,0.485000,23535600
